Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
459,18-06-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,2,27,29,NA
459,03-07-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,3,29,63,NA
459,07-07-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,5,17,88,NA
459,12-07-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,3,26,75,NA
459,14-07-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,3,21,44,NA
459,18-07-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,3,26,49,NA
459,25-07-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,3,22,41,NA
459,27-07-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,4,21,57,NA
459,30-07-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,3,18,53,NA
459,02-08-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,71,NA
459,05-08-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,35,NA
459,09-08-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,33,NA
459,14-08-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,32,NA
459,17-08-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,47,NA
459,21-08-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,77,NA
459,24-08-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,45,NA
459,27-08-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,25,NA
459,30-08-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,27,NA
459,04-09-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,33,NA
459,08-09-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,41,NA
459,12-09-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,49,NA
459,15-09-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,17,NA
459,20-09-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,71,NA
459,25-09-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,48,NA
459,27-09-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,91,NA
459,30-09-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,55,NA
459,03-10-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,31,NA
459,08-10-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,64,NA
459,16-10-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,81,NA
459,19-10-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,36,NA
459,22-10-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,54,NA
459,26-10-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,54,NA
459,30-10-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,40,NA
459,05-11-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,63,NA
459,10-11-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,101,NA
459,11-11-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,109,NA
459,12-11-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,88,NA
459,17-11-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,76,NA
459,20-11-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,75,NA
459,23-11-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,90,NA
459,27-11-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,90,NA
459,01-12-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,51,NA
459,05-12-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,106,NA
459,08-12-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,56,NA
459,13-12-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,66,NA
459,16-12-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,75,NA
459,20-12-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,75,NA
459,26-12-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,75,NA
459,29-12-2015,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,NA,NA,73,NA
460,07-04-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,8,64,NA
460,10-04-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,12,79,NA
460,16-04-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,11,56,NA
460,18-04-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,8,62,NA
460,24-04-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,10,54,NA
460,27-04-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,10,52,NA
460,29-04-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,8,44,NA
460,05-05-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,10,73,NA
460,08-05-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,9,58,NA
460,12-05-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,9,49,NA
460,14-05-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,10,91,NA
460,15-05-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,10,66,NA
460,19-05-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,9,76,NA
460,22-05-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,10,63,NA
460,26-05-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,9,69,NA
460,28-05-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,9,71,NA
460,29-05-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,9,64,NA
460,02-06-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,10,66,NA
460,05-06-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,10,67,NA
460,09-06-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,3,10,68,NA
460,11-06-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,10,70,NA
460,16-06-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,10,53,NA
460,19-06-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,43,29,NA
460,23-06-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,50,54,NA
460,27-06-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,37,50,NA
460,03-07-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,18,40,NA
460,07-07-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,19,49,NA
460,10-07-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,11,53,NA
460,14-07-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,10,68,NA
460,17-07-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,10,45,NA
460,20-07-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,10,52,NA
460,24-07-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,9,60,NA
460,28-07-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,10,48,NA
460,31-07-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,10,55,NA
460,01-09-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,8,57,NA
460,04-09-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,12,58,NA
460,08-09-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,15,48,NA
460,11-09-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,10,50,NA
460,15-09-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,12,59,NA
460,19-09-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,11,52,NA
460,22-09-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,11,55,NA
460,26-09-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,19,52,NA
460,29-09-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,18,70,NA
460,03-10-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,14,58,NA
460,06-10-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,11,53,NA
460,09-10-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,14,63,NA
460,14-10-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,14,59,NA
460,17-10-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,11,61,NA
460,20-10-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,10,66,NA
460,26-10-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,12,63,NA
460,29-10-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,15,67,NA
460,01-11-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,23,60,NA
460,05-11-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,21,49,NA
460,08-11-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,17,66,NA
460,10-11-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,16,84,NA
460,14-11-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,23,69,NA
460,18-11-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,21,66,NA
460,21-11-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,20,46,NA
460,25-11-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,21,60,NA
460,28-11-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,22,70,NA
460,01-12-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,24,72,NA
460,04-12-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,18,117,NA
460,08-12-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,21,87,NA
460,11-12-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,24,85,NA
460,15-12-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,21,89,NA
460,18-12-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,18,88,NA
460,22-12-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,26,56,NA
460,26-12-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,22,121,NA
460,29-12-2015,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2,21,144,NA
488,02-01-2015,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,10,11,42,NA
488,06-01-2015,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,10,37,NA
488,09-01-2015,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,10,10,42,NA
488,13-01-2015,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,10,9,46,NA
488,16-01-2015,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,7,33,NA
488,20-01-2015,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,10,45,NA
488,23-01-2015,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,7,40,NA
488,28-01-2015,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,5,40,NA
488,30-01-2015,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,5,27,NA
